id,bedrooms,sqft_living,floors,condition,yr_built,yr_renovated,zipcode,price
9406590010,4,2290,2,3,2007,0,98038,359950
3575305362,3,1740,1,3,1976,2009,98074,517000
8835900010,3,1590,1,3,1948,0,98118,579000
7199000290,4,2420,1.5,3,1967,0,98052,525000
6669150280,4,2130,1,3,1978,0,98031,320000
2619600010,4,1950,1,4,1969,0,98007,635000
2314300420,4,2150,2,3,1998,0,98058,400000
9512500380,3,1270,1,4,1968,0,98052,455000
8653600050,3,1850,1.5,5,1908,0,98074,572000
4045900020,2,1440,1,4,1956,0,98072,650000
1311800130,3,1390,1,3,1967,0,98001,162500
9542890010,2,1340,2,3,2008,0,98052,400000
4027700795,3,1190,1,3,1968,0,98028,268300
7013200280,6,3830,3,3,1919,2004,98119,989000
2460700430,3,1780,1,3,1981,0,98058,342000
6147650280,4,3130,2,3,2006,0,98042,315000
3574800010,4,1830,1,3,1979,0,98034,485000
8731981640,4,2550,1,3,1976,0,98023,277500
1525069134,4,3790,2,3,1998,0,98053,1.30E+06
2824069180,4,1800,1.5,4,1912,0,98027,385000
751000080,2,1630,1,3,1947,0,98125,426000
2044500213,4,1870,1.5,3,1956,0,98125,310000
2044500213,4,1870,1.5,3,1956,0,98125,449000
1703400470,2,980,1,4,1919,0,98118,375000
7363600185,3,2860,1,3,1976,0,98115,1.19E+06
3904901300,3,1470,2,3,1985,0,98029,468000
7548300425,1,1160,2,3,2000,0,98144,336000
4123830480,4,1940,2,3,1990,0,98038,392000
9477000280,4,1630,1,3,1977,0,98034,412500
8567450080,4,2755,2,3,2001,0,98019,545000
7129304540,5,1430,1.5,3,1947,0,98118,133000
7129304540,5,1430,1.5,3,1947,0,98118,440000
2250000010,4,1400,1,3,1961,0,98155,294450
5162100660,4,2520,2,3,1987,0,98003,335000
4140500050,3,1290,1,4,1956,0,98028,362000
2129700525,3,1400,1,3,1977,0,98019,322000
4337000275,2,740,1,3,1943,0,98166,230500
3942900010,4,1710,1,3,1950,0,98108,380000
8699100321,4,2414,2,3,2006,0,98002,292000
7686203180,3,1040,1,4,1954,0,98198,172500
1193000480,4,3540,1.5,4,1947,0,98199,784000
1234000630,4,2530,1,3,1942,0,98033,525000
8562750250,3,2320,2,3,2003,0,98027,600000
5088500170,3,2530,2,3,1989,0,98038,435000
1061500630,5,2790,1.5,4,1965,0,98056,359900
8073000491,4,1950,1,3,1957,0,98178,700000
3277801448,3,1020,2,3,2009,0,98126,280000
1656600280,4,3110,2,3,1997,0,98059,655000
4139420190,4,5310,1,3,1992,0,98006,2.48E+06
5360200052,3,2580,2,3,2001,0,98023,499950
7234601025,3,1380,2,3,2008,0,98122,540000
8001470480,4,3980,2,3,2002,0,98074,970000
2597670470,4,2080,1,4,1989,0,98058,330000
7199330130,3,1530,2,3,1978,0,98052,474000
4039700080,4,1930,1,4,1968,0,98008,670000
5317100780,4,2330,2,3,1918,0,98112,1.30E+06
2597450250,4,3860,2,4,1985,0,98006,1.16E+06
2472920680,4,2880,2,3,1988,0,98058,440000
7436300170,2,1590,2,3,1997,0,98033,411000
3964400470,3,2150,1.5,3,1928,0,98144,500000
7351200050,4,2300,1.5,3,1934,1958,98125,1.34E+06
1377800277,6,2900,2,4,1977,0,98199,696000
3862400050,3,1970,1,4,1967,0,98155,465000
7199310170,4,1740,1,4,1976,0,98052,518000
8039900086,3,1220,1,3,1962,0,98045,251000
1137600190,3,1290,1,3,1978,0,98030,255000
1566100130,2,780,1,4,1924,0,98115,319000
9547205610,4,2210,1.5,5,1926,0,98115,719000
5608000190,5,5930,2,3,1996,0,98027,1.52E+06
3295450050,4,1950,2,3,2000,0,98056,322000
3751602249,4,1340,1,4,1970,0,98001,205000
7889600190,3,1590,1,3,1956,0,98146,229000
217700050,3,1780,1,3,1960,0,98133,395000
7943000020,2,760,1,4,1980,0,98003,183000
7199310290,3,1720,1,4,1978,0,98052,583500
192700080,3,2070,1,5,1917,0,98022,312000
23520380,3,1790,1,4,1978,0,98052,539000
8961950050,4,3230,2,4,2002,0,98001,409000
3300701365,3,1400,1,3,1951,0,98117,510250
871000170,2,1370,1,3,1952,0,98199,535000
9407150250,3,1600,2,3,1996,0,98038,280000
7789000235,3,950,1,3,1958,0,98056,286000
8587400050,3,2210,1,4,1968,0,98116,710000
5100401315,2,930,1,4,1940,0,98115,395000
2634500005,2,810,1,3,1949,0,98155,237500
6332000050,3,1630,1,5,1912,0,98126,464000
2126049265,3,1770,1,3,1968,0,98125,495000
7950304095,1,710,1,4,1916,0,98118,257500
587550010,4,3990,1,3,1999,0,98023,570000
1402630190,3,2310,2,3,1986,0,98058,362000
2402100895,33,1620,1,5,1947,0,98103,640000
3750604417,3,1140,1,3,1972,0,98001,172500
9547202890,2,1040,1,3,1910,1975,98115,596000
2600110250,4,2170,1,4,1980,0,98006,840000
7403200050,3,3370,1,3,1980,0,98028,1.60E+06
9528104360,2,901,3,3,2001,0,98115,435000
2634500050,2,840,1,3,1949,0,98155,251000
268500020,4,1650,1,4,1964,0,98059,282500
1796361100,3,1380,1,4,1987,0,98042,265000
8807300130,3,910,1,4,1969,0,98053,330000
7170200080,2,1230,1,3,1928,0,98115,435000
1877500005,3,1740,1,3,1948,0,98199,827235
7211400525,4,1290,1.5,3,1957,0,98146,249950
2549000020,3,1950,2,3,1988,0,98024,400000
4137040250,4,2150,2,3,1990,0,98092,300499
5101400461,4,1560,1,3,1959,0,98115,449000
2306400010,2,1120,1,4,1923,0,98103,500000
8861000095,3,1790,1,3,1953,2014,98004,865000
3754500010,4,3290,2,3,2006,0,98034,899950
4326000190,4,1540,1.5,4,1961,0,98034,370000
1525069088,5,4240,2,3,1980,0,98053,442500
9474700020,3,1010,1,4,1973,0,98065,310000
4389200876,4,2970,1.5,4,1918,1986,98004,1.57E+06
6084600420,4,2190,2,3,1986,0,98001,245000
6668900010,2,700,1,3,1949,0,98155,254950
125059178,6,3300,2,3,1980,0,98052,510000
2131701410,3,1370,2,3,1990,0,98019,299950
3158500130,4,2680,2,3,2011,0,98038,379950
6300500275,3,1390,1,4,1926,0,98133,350000
3395040920,3,1700,2,3,2000,0,98108,300000
1193000280,3,2510,1.5,5,1932,0,98199,994000
8022900005,3,1700,1,3,1956,0,98155,315000
1774000050,4,2180,1,4,1968,0,98072,480500
1725800280,3,1770,1.5,4,1926,0,98126,373000
8691390980,4,3290,2,3,2003,0,98075,728000
1180008370,4,3040,2,3,2002,0,98178,415000
9558020460,4,2460,2,3,2003,0,98058,427500
3575302880,3,970,1,5,1972,0,98074,339300
6671900095,3,1320,1,5,1948,0,98133,313000
5637500094,3,1900,2,3,2008,0,98136,431500
4310701330,3,1220,1.5,4,1950,0,98103,415000
23520190,3,1470,1,4,1978,0,98052,490000
98000130,4,4630,2,3,2005,0,98075,1.43E+06
6829900080,3,1400,1,4,1964,0,98030,275000
5370200170,2,1070,1,5,1942,0,98106,325000
3885805896,5,3630,1.5,3,2004,0,98033,1.18E+06
9550200470,4,1970,2.5,3,1909,0,98103,690000
6111400020,4,2010,2,3,1953,2003,98166,410000
5135000050,4,2820,1,5,1952,0,98116,960000
8029510010,3,2530,2,3,1990,0,98023,299250
4438400050,2,710,1,4,1953,0,98166,239000
7831800460,2,1210,1,2,1949,0,98106,235000
2425069069,3,2370,2,3,1979,0,98053,587000
8029550020,4,2300,2,3,2001,0,98056,431000
7533800170,3,3110,2,4,1946,0,98115,1.64E+06
9460000010,3,1990,1,3,1961,0,98055,285000
2600130020,3,2630,1,4,1987,0,98006,778000
4037700285,3,1300,1,4,1958,0,98008,415000
8682261190,2,1680,1,3,2004,0,98053,550285
5453700020,3,2180,1,4,1966,0,98040,910000
4139400630,3,2770,2,3,1991,0,98006,860000
9550201495,3,2120,2,3,1920,2010,98103,765000
9808610190,4,2830,2,3,1979,0,98004,782000
7443000514,3,1370,2,3,2000,0,98119,525000
1823099056,3,2810,2,3,1995,0,98045,745000
6055000010,3,3520,2,3,2005,0,98022,470000
3878900225,3,1990,1,3,1963,0,98178,345000
4222700130,3,2070,1,3,1964,0,98003,279000
1124000010,3,1320,1,4,1951,0,98177,500000
428000225,3,1300,1,4,1960,0,98056,237000
8133300050,3,1260,1,4,1963,0,98030,200500
2423039134,4,2400,1,3,1957,0,98166,387500
2726049150,4,1950,1,3,1961,0,98125,392500
8074200080,3,1430,1,4,1957,0,98056,305000
7856600170,4,2110,1,3,1968,2005,98006,981000
8649900440,4,2980,2,3,1990,0,98075,680000
7696630170,4,2068,2,4,1976,0,98001,276000
226039075,4,3380,2,3,2000,0,98177,655500
3296000170,5,2810,1,3,1964,0,98007,555000
3223049073,2,930,1,3,1930,0,98148,235000
7300700050,3,1300,1,3,1950,0,98155,325000
9900000190,3,1320,1,3,1943,0,98166,268950
3751600635,3,1580,1,3,1980,0,98001,264500
7575600430,3,1620,2,3,1987,0,98003,240000
3223039109,3,2750,2,3,2000,0,98070,819000
7151700190,2,2210,1,3,1951,0,98122,850000
2076400050,4,1740,1,3,1957,0,98188,294950
2162000190,3,2120,2,4,1973,0,98040,693000
5226500250,4,2780,2,3,1989,0,98059,478000
1787600294,2,830,1,3,1950,0,98125,222000
6388930170,4,2070,2,3,1996,0,98056,635000
2767704332,3,1390,2,3,2005,0,98107,469000
6699940250,4,2610,2,3,2005,0,98038,350000
8151601190,5,1460,1.5,3,1936,0,98146,180000
5561000420,4,3390,1,4,1964,0,98027,490000
3797001900,3,1360,1,3,1911,0,98103,360000
6641020050,4,2807,2,3,1996,0,98028,630000
3232200095,4,1340,1.5,3,1931,0,98119,615000
2310000440,3,1340,2,4,1989,0,98038,279950
6414600321,3,1160,1,3,1952,0,98125,317000
7199320190,4,2470,1,3,1978,0,98052,618000
7922800190,5,2000,1,3,1962,0,98008,620000
9553200052,3,1110,1,3,1956,0,98115,345000
4083802425,3,2240,1,3,1952,0,98103,608000
984000130,4,1920,2,4,1967,0,98058,325000
2473002500,3,2270,1,5,1968,0,98058,475000
3356403304,3,1530,1,3,1992,0,98001,154000
8651200080,5,3330,2,4,1977,0,98040,1.19E+06
1329300480,4,2643,2,3,2012,0,98030,376950
1972201305,2,1250,1,3,1957,0,98103,500000
425079001,3,3230,1,4,1964,0,98014,499950
9347900020,3,880,1,4,1967,0,98059,230000
1015000050,4,2220,2,3,2014,0,98117,652600
9542802000,3,1130,1,3,1978,0,98023,185000
8088600080,3,1450,1,3,1958,0,98168,274950
5637500250,2,760,1,3,1920,0,98136,447000
87000213,2,1150,1,3,1950,0,98055,129000
5104200470,5,2720,2,4,1969,0,98059,436000
455000190,3,2080,2,5,1906,0,98103,825000
3356403140,3,1080,1,3,1952,0,98001,225000
4472000050,3,1890,2,3,1996,0,98002,265000
5350200425,3,1500,2,5,1984,0,98122,765000
3975400190,4,1960,1.5,4,1926,0,98103,509000
9541600255,4,2570,1,4,1958,0,98005,762450
5538300460,5,1830,1,3,1955,0,98155,465000
7625700305,3,1980,1,5,1910,0,98136,564000
2895600420,2,1130,1,4,1942,0,98146,384500
2320069260,3,2010,1.5,5,1986,0,98022,415000
7305300470,2,1820,1,4,1948,0,98155,345000
9477940440,4,2340,2,3,2001,0,98059,465950
2561340020,3,1780,1,3,1979,0,98074,325000
2561340020,3,1780,1,3,1979,0,98074,500000
524069075,4,2450,1,3,1978,0,98075,450000
2296700050,4,2410,1,5,1969,0,98034,475000
4122900190,5,3380,1,4,1963,0,98004,1.35E+06
2754700095,3,1710,2,4,1920,0,98115,747000
9265700005,3,1740,1,4,1954,0,98177,395000
9826700726,3,1995,3,3,2005,0,98102,505000
321049193,3,1760,1,5,1947,0,98001,215000
1923099034,4,3970,2,3,2000,0,98045,775000
4305600250,4,3000,2,3,2013,0,98059,540000
6648100010,3,1540,1,4,1957,0,98133,392500
5536100020,3,2160,1,3,1951,0,98004,987000
5536100020,3,2160,1,3,1951,0,98004,1.19E+06
5104450440,3,1810,2,3,1987,0,98058,252500
7560000050,3,2440,2,3,2000,0,98005,730000
7784400130,6,3200,1,4,1953,0,98146,497300
7298900010,4,2970,2,3,1998,0,98077,640000
259601100,5,2290,1,3,1964,0,98008,580000
8041100010,3,1820,1,4,1967,0,98027,377000
5318100840,4,3010,2,3,1999,0,98112,1.28E+06
2771101964,3,1360,2,3,2003,0,98199,396500
1560870470,4,2080,2,3,1998,0,98059,300000
1232000950,3,1110,1.5,3,1946,0,98117,532000
8682261440,2,1560,1,3,2004,0,98053,579000
1370801440,4,3520,2,3,1929,0,98199,1.40E+06
7680400050,5,2280,1,4,1949,0,98166,571000
6928000440,3,1370,1,4,1988,0,98059,301950
3797000290,3,2340,2,5,1925,0,98103,660000
9264030470,4,3170,2,3,2001,0,98001,455000
6300000396,3,1380,1,3,1986,0,98133,375000
1786700080,4,2700,2,3,1999,0,98042,470000
5116000170,3,1300,2,3,1983,0,98028,374990
8682282210,2,1900,2,3,2006,0,98053,541500
8651611640,3,3750,2,3,2001,0,98074,782500
8946750020,3,1552,2,3,2012,0,98092,264000
1939130420,4,2500,2,3,1991,0,98074,640000
7640400190,3,1770,1,5,1952,0,98177,660000
4139420430,5,4210,2,3,1995,0,98006,1.37E+06
1509500080,3,2170,2,3,1994,0,98030,389950
6341000020,2,1510,1,3,1951,0,98146,226000
1022069071,3,1870,1,5,1959,0,98038,390000
8078400020,3,1570,2,3,1984,0,98074,485000
9113200250,4,2480,2,3,2000,0,98052,840000
1592300010,5,3580,1.5,4,1937,0,98155,600000
9250900095,2,1480,1,3,1950,0,98133,331000
8815400670,3,2610,1,5,1941,0,98115,780000
7212680080,3,1700,2,3,1993,0,98003,300000
2968801315,3,1240,1,3,1968,2014,98166,361810
6141100255,3,1660,1,5,1946,0,98133,467000
8068000440,3,1620,1.5,5,1918,0,98178,399000
7883605900,3,1130,1.5,4,1908,0,98108,315450
9521101315,3,1310,1.5,3,1906,0,98103,600000
8651442910,4,1710,1,4,1977,0,98042,247500
8113101233,3,2140,1,3,1957,0,98118,330000
7016200460,4,2350,1.5,4,1972,0,98011,500000
4189800020,3,1570,1,3,1963,0,98028,367500
5506500170,3,2780,1,3,1993,0,98045,560000
5135000170,4,2540,1,3,1948,0,98116,655000
8155500020,5,2500,1,4,1968,0,98008,530000
2597501190,3,2080,1,3,1993,0,98002,270000
5288200225,3,1760,2,3,1988,0,98126,437500
6189200050,3,1760,1,3,1957,0,98005,575000
6664900470,4,1940,2,3,1990,0,98023,278000
7954300460,4,3010,2,3,2000,0,98056,568500
8018600655,4,2460,1,3,2012,0,98168,280000
2508000020,2,750,1,3,1920,0,98103,250000
1424059130,3,1300,1,3,1950,1987,98006,247500
7856660130,5,3710,1.5,4,1977,0,98006,1.25E+06
5302400080,4,2360,1,3,1986,0,98028,535000
3026059368,3,3190,2,3,2014,0,98034,814842
3275910020,4,2181,2,3,2006,0,98001,340000
2229900020,3,1890,2,4,1952,0,98133,359950
7748000020,3,2610,1.5,3,1934,0,98117,750000
7457000005,4,3090,2.5,5,1918,0,98117,1.22E+06
9268200285,2,860,1,3,1956,0,98117,370000
1328330780,3,1000,1,3,1980,0,98058,329950
7806450190,3,2760,2,3,1990,0,98058,500000
626400020,4,3490,2,4,1990,0,98077,734000
5416510920,4,2960,2,3,2006,0,98038,385000
3330500345,2,1280,1,3,1917,0,98118,230000
3885801190,4,3230,1,3,2000,0,98033,1.39E+06
1035000007,3,1830,1,3,1953,0,98118,210000
1471701470,3,1420,1,4,1974,0,98059,293000
7519000225,3,1580,1.5,3,1900,0,98117,465000
1433290010,3,1960,1,3,1984,0,98028,449000
1223049150,2,1670,1,3,1965,0,98178,325000
5198600010,3,1670,1,4,1958,0,98002,180000
4310703070,6,2960,1,3,1968,0,98103,650000
6154900005,4,2420,1,5,1946,0,98177,665000
3541700170,3,1420,1,3,1966,0,98166,324450
952001495,4,2170,1,3,1975,0,98116,588000
8122600020,4,1310,1.5,3,1945,0,98126,200000
3579700080,4,1830,1,3,1962,0,98028,383000
2769602140,3,1360,1,3,1986,0,98107,499950
5152920170,5,3440,1,4,1976,0,98003,549000
3226049530,5,2010,1,3,1990,0,98103,465000
4017050020,3,2450,2,3,1990,0,98038,450000
3982700250,4,3030,2,3,1991,0,98033,799900
2523069134,4,2480,1,4,1973,0,98027,495000
7281300010,3,4310,2,3,1988,0,98177,1.20E+06
3396800280,4,2120,2,4,1983,0,98052,637000
7234600851,4,2210,2,3,1901,0,98122,589000
7418000020,3,1400,1,4,1976,0,98059,305000
7548300170,4,2760,2,3,1910,2003,98144,600000
1446300020,4,2550,2,3,1992,0,98072,587000
4385700425,2,2220,2,3,2000,0,98112,1.43E+06
16000545,4,1320,1,5,1914,0,98002,250000
7996720050,3,2440,2,4,1982,0,98133,515000
8691310840,4,3780,2,3,1999,0,98075,833000
4309700130,3,4720,2,3,1998,0,98059,860000
5100401060,4,2360,1,3,1949,0,98115,550000
1180002580,2,890,1,2,1919,0,98178,180000
3379100130,4,1770,1,4,1968,0,98052,507000
8645900080,3,1720,1,3,1994,0,98027,427000
7569500010,3,2490,2,3,1999,0,98005,616950
8026200080,4,1890,1,5,1969,0,98056,372000
5101404555,2,1020,1,3,1930,1973,98115,290000
9432900250,4,2420,2,3,1997,0,98022,329990
3995700250,3,1600,1,5,1948,0,98155,393500
2574900080,5,3370,1,5,1982,0,98040,1.55E+06
8731982630,4,1720,1,4,1973,0,98023,240000
2968800660,3,1090,1,4,1973,0,98166,285000
2872900010,3,1090,1,3,1987,0,98074,382500
1118000080,4,3600,1,3,1951,0,98112,1.93E+06
8923600185,3,2760,1,3,1956,0,98115,800000
1725059252,4,2770,2,3,1967,0,98033,550000
3818700190,4,2520,1,4,1954,0,98028,387846
5125400305,4,1960,1,3,1980,0,98002,367500
4232400010,5,1760,2,3,1902,0,98112,780500
5100402606,3,1090,1,4,1950,0,98115,680000
3876300080,5,1960,1,4,1968,0,98034,434400
1246700050,2,1220,1,4,1947,0,98033,370000
1837010010,3,1730,1,3,1971,0,98177,465000
1328320280,3,1830,1,4,1979,0,98058,323000
5468760050,4,1600,2,3,2009,0,98042,270000
5556300114,3,2040,1,3,1980,0,98052,1.32E+06
2316800020,4,2710,2,3,2003,0,98059,560000
7133300675,3,1140,1,3,1907,0,98144,450000
751000020,2,930,1,3,1924,0,98125,290000
3578400670,3,1010,1,3,1980,0,98074,354000
2767603890,5,2380,2,5,1909,0,98107,705000
9477000190,3,1860,1,4,1977,0,98034,445000
2268000500,3,1440,1,3,1968,0,98003,229900
7202271060,4,2980,2,3,2001,0,98053,610000
7852020080,3,2670,2,3,2000,0,98065,535000
3298400470,3,2150,1,4,1960,0,98008,437400
8854000010,5,3160,2,3,1978,0,98011,540000
1624059093,3,1890,1,3,1949,2013,98006,570000
8564950280,3,2810,2,3,2004,0,98011,533000
7853230460,3,2690,2,3,2004,0,98065,555000
1796350080,3,1230,1,4,1984,0,98042,239950
9477200460,3,950,1,4,1977,0,98034,350000
7972601995,2,1200,1,3,1943,0,98106,245000
1454100440,4,1670,1,5,1947,0,98125,456000
2558690130,4,2140,1,4,1977,0,98034,465000
8682310470,2,1440,1,3,2008,0,98053,445000
3876000440,5,3050,1,4,1966,0,98034,517850
4137070440,5,2570,2,3,1996,0,98092,329000
2391602500,3,1840,2,4,1997,0,98116,512500
8632100010,2,1250,1,4,1947,0,98125,365000
3034200426,3,1410,1,3,1948,0,98133,450500
5078400190,3,1560,1,3,1952,0,98004,915000
1450100420,3,960,1,5,1960,0,98002,205000
1853500290,4,1870,2,3,1992,0,98188,314000
8133700020,2,900,1,3,1946,0,98107,496000
723059073,4,2050,1,3,1957,0,98178,329950
2374200005,4,2400,2,3,1913,1945,98011,375000
7420200050,3,1850,2,5,1989,0,98033,623000
7211350130,4,1220,1,3,1980,0,98014,310000
7802900500,3,3140,1,3,1984,0,98065,532500
8081900101,4,2410,2,5,1929,0,98117,960000
9510300130,4,3130,2,3,1994,0,98045,598000
8582010290,3,2300,2,3,1998,0,98027,683000
4023500352,5,2840,1,4,1962,0,98155,425000
9482700440,5,1800,1.5,3,1926,0,98103,533000
6117502455,3,1190,1,4,1953,0,98166,375000
2791500020,3,1710,2,4,1988,0,98023,250500
5643600351,4,1900,1.5,3,1922,1990,98010,257000
4059400585,3,880,1,4,1945,0,98178,218000
9285800585,3,2060,1,3,1929,0,98126,460000
5727500561,3,1360,1.5,4,1941,0,98133,255544
8682310430,2,1680,1,3,2008,0,98053,560000
3782760170,4,2980,2,3,2011,0,98019,480000
1925059073,5,2130,1,3,1968,0,98004,1.30E+06
6891800500,3,2650,1,3,1989,0,98028,580000
4319200605,3,1700,1,3,1998,0,98126,475000
6117500460,4,2680,1,3,1956,0,98166,1.31E+06
522079022,3,2530,1,4,1980,0,98038,700000
3066410080,3,2520,2,3,1988,0,98074,590000
4137000280,3,1630,1,3,1990,0,98092,264500
2767600920,2,730,1,4,1918,0,98107,465000
7972601680,3,910,1,3,1971,0,98106,290000
1725059136,4,4510,2,3,1998,0,98033,1.82E+06
4037000080,3,1110,1,4,1957,0,98008,416000
3580900290,4,1450,1,3,1962,0,98034,360000
7527410080,5,2910,1,3,1977,0,98075,585083
2653000005,4,2600,1.5,3,1936,0,98119,840000
3028200080,2,730,1,1,1943,0,98168,81000
4218400005,3,2440,1,4,1950,0,98105,1.29E+06
4058802335,4,2290,1,3,1963,0,98178,326000
2487200680,2,720,1,3,1925,0,98136,447000
1950900005,3,940,1.5,4,1958,0,98032,185000
6647400250,3,1540,2,4,1982,0,98034,439950
9407000920,3,1140,1.5,4,1967,0,98045,234000
8617000020,4,2100,2,4,1964,0,98007,485000
1193000190,4,2670,2,4,1941,0,98199,750000
7443000480,4,2750,2,3,1901,1987,98119,865000
2557000380,4,2570,1,4,1979,0,98023,287500
4450700010,3,1660,1,3,1976,0,98072,375000
1236300307,3,1700,1,5,1969,0,98033,565000
3422059249,4,1530,2,3,2010,0,98042,260000
9476200290,3,1260,1,4,1943,0,98056,190000
3812400898,5,2760,1,5,1964,0,98118,399950
5422420470,3,1830,2,3,1990,0,98023,275000
2492200280,3,2160,1,3,1987,0,98126,528000
4331000130,3,1770,1,3,1948,0,98166,315000
6073500190,2,2210,1,4,1968,0,98117,614306
9522300010,3,4560,2,3,1990,0,98034,1.49E+06
3629910470,3,2110,2,3,2004,0,98029,590000
1250200285,3,1130,1,3,1908,0,98144,261500
1509700050,4,1960,2,3,2001,0,98030,300000
2045800006,3,2230,1.5,5,1928,0,98178,439000
2171400199,5,2350,1,3,1961,0,98178,277554
2123049502,3,1340,1,3,1931,0,98168,215000
284000095,2,2160,2,4,1956,0,98146,1.20E+06
5652600427,4,1700,1,4,1950,0,98115,420000
7202330470,3,1650,2,3,2003,0,98053,485000
6131600255,3,1540,1,5,1954,0,98002,202500
7853301660,5,3920,2,3,2007,0,98065,710000
9211010440,4,3250,2,3,2009,0,98059,535000
1423900080,4,1360,1,4,1966,0,98058,260000
2215901190,3,1480,1,4,1992,0,98038,254000
251100020,4,2360,2,3,2001,0,98034,600000
3395041206,3,1800,2,3,2001,0,98108,285000
224069169,4,2540,2,3,1998,0,98075,800000
3365901435,3,1200,1,3,1943,0,98168,165000
7689600630,2,710,1,4,1943,0,98178,216500
3158500290,4,2640,2,3,2011,0,98038,387990
7189800095,4,3010,2,3,2006,0,98133,500000
7202270440,4,2770,2,3,2001,0,98053,650000
3501600114,4,2310,2,3,2008,0,98117,646000
8097000250,4,2060,1,3,1992,0,98092,323400
9542830430,3,1880,2,3,2007,0,98038,300000
6012500170,5,2280,1.5,4,1947,0,98105,712500
7217400895,3,1380,1.5,3,1900,2000,98122,550000
2651100050,3,1180,1,3,1969,0,98034,400000
2212200050,4,1650,1,3,1977,0,98031,255000
7922900460,3,2030,2,4,1963,0,98008,660000
8925100440,4,2110,1,4,1941,0,98115,925000
259800680,4,2130,1,5,1965,0,98008,534000
271200130,3,1690,1,4,1969,0,98003,215000
3760500280,3,2510,1.5,3,1968,0,98034,1.95E+06
5315100277,5,3530,2,3,2001,0,98040,1.40E+06
9265410010,3,1470,1,3,1990,0,98001,212000
8731800840,3,1840,1,3,1966,0,98023,265000
7579200715,3,1860,1.5,5,1918,0,98116,400000
9485300010,4,1940,2,3,1992,0,98031,311500
1652500010,4,4420,2,3,2003,0,98004,2.33E+06
4059400190,2,800,1,4,1944,0,98178,225000
8965510190,4,3700,1,3,1988,0,98006,1.25E+06
7100000250,3,1400,1,4,1948,0,98146,380000
2541100010,4,2250,2,3,1991,0,98034,600000
7732410130,3,2230,2,4,1987,0,98007,600000
7889600285,3,1950,2,3,2001,0,98146,315000
1556200005,5,2550,2.5,4,1905,0,98122,847000
8691310980,4,2750,2,3,1998,0,98075,730000
1561600095,4,2290,1,4,1955,0,98004,1.06E+06
3025300250,4,2350,2,4,1977,0,98039,1.62E+06
5297200089,2,1720,1,3,1948,2002,98118,664000
3303860630,4,2810,2,3,2007,0,98038,454450
6430500086,3,940,1,3,1955,0,98103,341000
4025300285,4,1190,1.5,4,1946,0,98155,276693
923049400,2,1390,1,4,1969,0,98168,185000
5466300130,2,1660,2,3,1981,0,98042,160000
4136900250,4,1920,2,3,1998,0,98092,270000
7635800313,4,1460,1,3,1958,0,98166,300000
2938100005,3,1370,1,4,1957,0,98022,264950
796000235,2,1050,1,4,1943,0,98168,209950
8682280170,3,3360,2,3,2006,0,98053,850000
7504110780,4,3160,2,3,1983,0,98074,645000
1445500010,4,2480,2,4,1973,0,98005,855000
7574910420,4,2720,2,3,1994,0,98077,632500
2115720130,3,2070,2,3,1987,0,98023,289950
3586500630,2,2170,1,4,1952,0,98177,850000
9475960050,4,3260,2,3,2013,0,98059,565000
7527000020,3,2250,2,3,1999,0,98074,792000
3668000500,3,1950,1,4,1987,0,98092,260000
1549500585,3,2220,1,3,1991,0,98019,585000
8898700680,3,1330,1,3,1981,0,98055,295500
6163901061,4,1190,1.5,5,1946,0,98155,329000
7855600080,3,2770,1,3,1976,0,98006,750000
4024100807,4,2310,2,3,1997,0,98155,495000
5037300130,3,1580,1,4,1947,0,98199,672500
3528900086,5,2800,1.5,5,1932,2002,98109,1.31E+06
1552520010,3,1500,2,3,1994,0,98011,405000
5113400168,3,2140,1,3,1947,0,98119,620000
9346900170,4,2330,1,4,1973,0,98006,615000
3999300080,6,3830,1,5,1962,0,98008,887000
472000895,4,4510,2.5,3,1941,2000,98117,1.06E+06
687600010,4,2160,1,4,1974,0,98005,753000
1130000005,3,3170,2,5,1975,0,98102,1.60E+06
7397300170,4,5550,2,4,2000,0,98039,3.71E+06
1077100020,3,1520,1,3,1954,0,98133,365000
7856570190,4,3410,2,4,1982,0,98006,870000
5104510010,4,1830,2,3,2003,0,98038,321000
2895550050,3,1550,2,3,2000,0,98001,280000
4142450480,3,1520,2,3,2004,0,98038,288000
5559200020,3,1240,1,3,1939,1991,98023,248500
5381000352,4,2380,2,3,1999,0,98188,330000
2474300050,5,2720,2,3,1988,0,98052,740000
7787110680,3,2210,2,3,1998,0,98045,445000
1788700185,2,1050,1,4,1959,0,98023,198500
2887950020,7,1940,2,3,1994,0,98092,280000
8835210480,3,1420,2,4,1981,0,98034,336500
844000225,3,1690,2,4,1989,0,98010,267000
1771000430,3,1160,1,3,1968,0,98077,315000
8078430480,4,2040,2,3,1988,0,98074,545000
8001450170,3,1840,1,3,1989,0,98001,274950
8924100430,2,1440,1,3,1948,0,98115,500000
7418700050,3,1390,1.5,4,1954,0,98155,299000
3630020430,3,1470,2,3,2005,0,98029,420000
1972200725,3,1776,3,3,2006,0,98103,620000
267000170,3,1640,1,3,1967,0,98008,575950
8961980290,4,2860,2,3,2000,0,98074,666500
1551500130,4,1740,1,3,1962,0,98168,180000
5557800010,3,1390,1,4,1962,0,98023,261350
3776300010,4,2730,1,5,1948,0,98199,1.03E+06
2473000680,3,1435,1,4,1969,0,98058,390000
